case_id,cycle_index,issue_date,operational_run_date,operational_weekday,hindcast_weekday,split,lag_1d_date,lag_7d_date,lag_14d_date,target_w1_date,target_w2_date,target_w3_date,target_w4_date,antecedent_rzsm_available,future_target_rzsm_available,era5_atmospheric_available,s2s_available,usable_status,notes
CASE_20160108_0108,108,2016-01-08,2024-01-08,Monday,Friday,TRAIN,2016-01-07,2016-01-01,2015-12-25,2016-01-14,2016-01-21,2016-01-28,2016-02-04,True,True,True,True,USABLE_READY,All 4 data components verified and available in GCS lake
CASE_20160111_0109,109,2016-01-11,2024-01-11,Thursday,Monday,TRAIN,2016-01-10,2016-01-04,2015-12-28,2016-01-17,2016-01-24,2016-01-31,2016-02-07,True,True,True,True,USABLE_READY,All 4 data components verified and available in GCS lake
CASE_20160115_0110,110,2016-01-15,2024-01-15,Monday,Friday,TRAIN,2016-01-14,2016-01-08,2016-01-01,2016-01-21,2016-01-28,2016-02-04,2016-02-11,True,True,True,True,USABLE_READY,All 4 data components verified and available in GCS lake
CASE_20160118_0111,111,2016-01-18,2024-01-18,Thursday,Monday,TRAIN,2016-01-17,2016-01-11,2016-01-04,2016-01-24,2016-01-31,2016-02-07,2016-02-14,True,True,True,True,USABLE_READY,All 4 data components verified and available in GCS lake
CASE_20160122_0112,112,2016-01-22,2024-01-22,Monday,Friday,TRAIN,2016-01-21,2016-01-15,2016-01-08,2016-01-28,2016-02-04,2016-02-11,2016-02-18,True,True,True,True,USABLE_READY,All 4 data components verified and available in GCS lake
CASE_20160125_0113,113,2016-01-25,2024-01-25,Thursday,Monday,TRAIN,2016-01-24,2016-01-18,2016-01-11,2016-01-31,2016-02-07,2016-02-14,2016-02-21,True,True,True,True,USABLE_READY,All 4 data components verified and available in GCS lake
CASE_20160129_0114,114,2016-01-29,2024-01-29,Monday,Friday,TRAIN,2016-01-28,2016-01-22,2016-01-15,2016-02-04,2016-02-11,2016-02-18,2016-02-25,True,True,True,True,USABLE_READY,All 4 data components verified and available in GCS lake
CASE_20160201_0115,115,2016-02-01,2024-02-01,Thursday,Monday,TRAIN,2016-01-31,2016-01-25,2016-01-18,2016-02-07,2016-02-14,2016-02-21,2016-02-28,True,True,True,True,USABLE_READY,All 4 data components verified and available in GCS lake
CASE_20160205_0116,116,2016-02-05,2024-02-05,Monday,Friday,TRAIN,2016-02-04,2016-01-29,2016-01-22,2016-02-11,2016-02-18,2016-02-25,2016-03-03,True,True,True,True,USABLE_READY,All 4 data components verified and available in GCS lake
CASE_20160208_0117,117,2016-02-08,2024-02-08,Thursday,Monday,TRAIN,2016-02-07,2016-02-01,2016-01-25,2016-02-14,2016-02-21,2016-02-28,2016-03-06,True,True,True,True,USABLE_READY,All 4 data components verified and available in GCS lake
CASE_20160212_0118,118,2016-02-12,2024-02-12,Monday,Friday,TRAIN,2016-02-11,2016-02-05,2016-01-29,2016-02-18,2016-02-25,2016-03-03,2016-03-10,True,True,True,True,USABLE_READY,All 4 data components verified and available in GCS lake
CASE_20160215_0119,119,2016-02-15,2024-02-15,Thursday,Monday,TRAIN,2016-02-14,2016-02-08,2016-02-01,2016-02-21,2016-02-28,2016-03-06,2016-03-13,True,True,True,True,USABLE_READY,All 4 data components verified and available in GCS lake
CASE_20160219_0120,120,2016-02-19,2024-02-19,Monday,Friday,TRAIN,2016-02-18,2016-02-12,2016-02-05,2016-02-25,2016-03-03,2016-03-10,2016-03-17,True,True,True,True,USABLE_READY,All 4 data components verified and available in GCS lake
CASE_20160222_0121,121,2016-02-22,2024-02-22,Thursday,Monday,TRAIN,2016-02-21,2016-02-15,2016-02-08,2016-02-28,2016-03-06,2016-03-13,2016-03-20,True,True,True,True,USABLE_READY,All 4 data components verified and available in GCS lake
CASE_20160226_0122,122,2016-02-26,2024-02-26,Monday,Friday,TRAIN,2016-02-25,2016-02-19,2016-02-12,2016-03-03,2016-03-10,2016-03-17,2016-03-24,True,True,True,True,USABLE_READY,All 4 data components verified and available in GCS lake
CASE_20160229_0123,123,2016-02-29,2024-02-29,Thursday,Monday,TRAIN,2016-02-28,2016-02-22,2016-02-15,2016-03-06,2016-03-13,2016-03-20,2016-03-27,True,True,True,False,QUEUED_S2S_DOWNLOAD,"Antecedent RZSM, future target RZSM, and ERA5 atm verified; S2S download in progress"
CASE_20160304_0124,124,2016-03-04,2024-03-04,Monday,Friday,TRAIN,2016-03-03,2016-02-26,2016-02-19,2016-03-10,2016-03-17,2016-03-24,2016-03-31,True,True,True,True,USABLE_READY,All 4 data components verified and available in GCS lake
CASE_20160307_0125,125,2016-03-07,2024-03-07,Thursday,Monday,TRAIN,2016-03-06,2016-02-29,2016-02-22,2016-03-13,2016-03-20,2016-03-27,2016-04-03,True,True,True,True,USABLE_READY,All 4 data components verified and available in GCS lake
CASE_20160311_0126,126,2016-03-11,2024-03-11,Monday,Friday,TRAIN,2016-03-10,2016-03-04,2016-02-26,2016-03-17,2016-03-24,2016-03-31,2016-04-07,True,True,True,True,USABLE_READY,All 4 data components verified and available in GCS lake
CASE_20160314_0127,127,2016-03-14,2024-03-14,Thursday,Monday,TRAIN,2016-03-13,2016-03-07,2016-02-29,2016-03-20,2016-03-27,2016-04-03,2016-04-10,True,True,True,True,USABLE_READY,All 4 data components verified and available in GCS lake
CASE_20160318_0128,128,2016-03-18,2024-03-18,Monday,Friday,TRAIN,2016-03-17,2016-03-11,2016-03-04,2016-03-24,2016-03-31,2016-04-07,2016-04-14,True,True,True,True,USABLE_READY,All 4 data components verified and available in GCS lake
CASE_20160321_0129,129,2016-03-21,2024-03-21,Thursday,Monday,TRAIN,2016-03-20,2016-03-14,2016-03-07,2016-03-27,2016-04-03,2016-04-10,2016-04-17,True,True,True,True,USABLE_READY,All 4 data components verified and available in GCS lake
CASE_20160325_0130,130,2016-03-25,2024-03-25,Monday,Friday,TRAIN,2016-03-24,2016-03-18,2016-03-11,2016-03-31,2016-04-07,2016-04-14,2016-04-21,True,True,True,True,USABLE_READY,All 4 data components verified and available in GCS lake
CASE_20160328_0131,131,2016-03-28,2024-03-28,Thursday,Monday,TRAIN,2016-03-27,2016-03-21,2016-03-14,2016-04-03,2016-04-10,2016-04-17,2016-04-24,True,True,True,True,USABLE_READY,All 4 data components verified and available in GCS lake
CASE_20160401_0132,132,2016-04-01,2024-04-01,Monday,Friday,TRAIN,2016-03-31,2016-03-25,2016-03-18,2016-04-07,2016-04-14,2016-04-21,2016-04-28,True,True,True,True,USABLE_READY,All 4 data components verified and available in GCS lake
CASE_20160404_0133,133,2016-04-04,2024-04-04,Thursday,Monday,TRAIN,2016-04-03,2016-03-28,2016-03-21,2016-04-10,2016-04-17,2016-04-24,2016-05-01,True,True,True,True,USABLE_READY,All 4 data components verified and available in GCS lake
CASE_20160408_0134,134,2016-04-08,2024-04-08,Monday,Friday,TRAIN,2016-04-07,2016-04-01,2016-03-25,2016-04-14,2016-04-21,2016-04-28,2016-05-05,True,True,True,True,USABLE_READY,All 4 data components verified and available in GCS lake
CASE_20160411_0135,135,2016-04-11,2024-04-11,Thursday,Monday,TRAIN,2016-04-10,2016-04-04,2016-03-28,2016-04-17,2016-04-24,2016-05-01,2016-05-08,True,True,True,True,USABLE_READY,All 4 data components verified and available in GCS lake
CASE_20160415_0136,136,2016-04-15,2024-04-15,Monday,Friday,TRAIN,2016-04-14,2016-04-08,2016-04-01,2016-04-21,2016-04-28,2016-05-05,2016-05-12,True,True,True,True,USABLE_READY,All 4 data components verified and available in GCS lake
CASE_20160418_0137,137,2016-04-18,2024-04-18,Thursday,Monday,TRAIN,2016-04-17,2016-04-11,2016-04-04,2016-04-24,2016-05-01,2016-05-08,2016-05-15,True,True,True,True,USABLE_READY,All 4 data components verified and available in GCS lake
CASE_20160422_0138,138,2016-04-22,2024-04-22,Monday,Friday,TRAIN,2016-04-21,2016-04-15,2016-04-08,2016-04-28,2016-05-05,2016-05-12,2016-05-19,True,True,True,True,USABLE_READY,All 4 data components verified and available in GCS lake
CASE_20160425_0139,139,2016-04-25,2024-04-25,Thursday,Monday,TRAIN,2016-04-24,2016-04-18,2016-04-11,2016-05-01,2016-05-08,2016-05-15,2016-05-22,True,True,True,True,USABLE_READY,All 4 data components verified and available in GCS lake
CASE_20160429_0140,140,2016-04-29,2024-04-29,Monday,Friday,TRAIN,2016-04-28,2016-04-22,2016-04-15,2016-05-05,2016-05-12,2016-05-19,2016-05-26,True,True,True,True,USABLE_READY,All 4 data components verified and available in GCS lake
CASE_20160502_0141,141,2016-05-02,2024-05-02,Thursday,Monday,TRAIN,2016-05-01,2016-04-25,2016-04-18,2016-05-08,2016-05-15,2016-05-22,2016-05-29,True,True,True,True,USABLE_READY,All 4 data components verified and available in GCS lake
CASE_20160506_0142,142,2016-05-06,2024-05-06,Monday,Friday,TRAIN,2016-05-05,2016-04-29,2016-04-22,2016-05-12,2016-05-19,2016-05-26,2016-06-02,True,True,True,True,USABLE_READY,All 4 data components verified and available in GCS lake
CASE_20160509_0143,143,2016-05-09,2024-05-09,Thursday,Monday,TRAIN,2016-05-08,2016-05-02,2016-04-25,2016-05-15,2016-05-22,2016-05-29,2016-06-05,True,True,True,True,USABLE_READY,All 4 data components verified and available in GCS lake
CASE_20160513_0144,144,2016-05-13,2024-05-13,Monday,Friday,TRAIN,2016-05-12,2016-05-06,2016-04-29,2016-05-19,2016-05-26,2016-06-02,2016-06-09,True,True,True,True,USABLE_READY,All 4 data components verified and available in GCS lake
CASE_20160516_0145,145,2016-05-16,2024-05-16,Thursday,Monday,TRAIN,2016-05-15,2016-05-09,2016-05-02,2016-05-22,2016-05-29,2016-06-05,2016-06-12,True,True,True,True,USABLE_READY,All 4 data components verified and available in GCS lake
CASE_20160520_0146,146,2016-05-20,2024-05-20,Monday,Friday,TRAIN,2016-05-19,2016-05-13,2016-05-06,2016-05-26,2016-06-02,2016-06-09,2016-06-16,True,True,True,True,USABLE_READY,All 4 data components verified and available in GCS lake
CASE_20160523_0147,147,2016-05-23,2024-05-23,Thursday,Monday,TRAIN,2016-05-22,2016-05-16,2016-05-09,2016-05-29,2016-06-05,2016-06-12,2016-06-19,True,True,True,True,USABLE_READY,All 4 data components verified and available in GCS lake
CASE_20160527_0148,148,2016-05-27,2024-05-27,Monday,Friday,TRAIN,2016-05-26,2016-05-20,2016-05-13,2016-06-02,2016-06-09,2016-06-16,2016-06-23,True,True,True,True,USABLE_READY,All 4 data components verified and available in GCS lake
CASE_20160530_0149,149,2016-05-30,2024-05-30,Thursday,Monday,TRAIN,2016-05-29,2016-05-23,2016-05-16,2016-06-05,2016-06-12,2016-06-19,2016-06-26,True,True,True,True,USABLE_READY,All 4 data components verified and available in GCS lake
CASE_20160603_0150,150,2016-06-03,2024-06-03,Monday,Friday,TRAIN,2016-06-02,2016-05-27,2016-05-20,2016-06-09,2016-06-16,2016-06-23,2016-06-30,True,True,True,True,USABLE_READY,All 4 data components verified and available in GCS lake
CASE_20160606_0151,151,2016-06-06,2024-06-06,Thursday,Monday,TRAIN,2016-06-05,2016-05-30,2016-05-23,2016-06-12,2016-06-19,2016-06-26,2016-07-03,True,True,True,True,USABLE_READY,All 4 data components verified and available in GCS lake
CASE_20160610_0152,152,2016-06-10,2024-06-10,Monday,Friday,TRAIN,2016-06-09,2016-06-03,2016-05-27,2016-06-16,2016-06-23,2016-06-30,2016-07-07,True,True,True,True,USABLE_READY,All 4 data components verified and available in GCS lake
CASE_20160613_0153,153,2016-06-13,2024-06-13,Thursday,Monday,TRAIN,2016-06-12,2016-06-06,2016-05-30,2016-06-19,2016-06-26,2016-07-03,2016-07-10,True,True,True,True,USABLE_READY,All 4 data components verified and available in GCS lake
CASE_20160617_0154,154,2016-06-17,2024-06-17,Monday,Friday,TRAIN,2016-06-16,2016-06-10,2016-06-03,2016-06-23,2016-06-30,2016-07-07,2016-07-14,True,True,True,True,USABLE_READY,All 4 data components verified and available in GCS lake
CASE_20160620_0155,155,2016-06-20,2024-06-20,Thursday,Monday,TRAIN,2016-06-19,2016-06-13,2016-06-06,2016-06-26,2016-07-03,2016-07-10,2016-07-17,True,True,True,True,USABLE_READY,All 4 data components verified and available in GCS lake
CASE_20160624_0156,156,2016-06-24,2024-06-24,Monday,Friday,TRAIN,2016-06-23,2016-06-17,2016-06-10,2016-06-30,2016-07-07,2016-07-14,2016-07-21,True,True,True,True,USABLE_READY,All 4 data components verified and available in GCS lake
CASE_20160627_0157,157,2016-06-27,2024-06-27,Thursday,Monday,TRAIN,2016-06-26,2016-06-20,2016-06-13,2016-07-03,2016-07-10,2016-07-17,2016-07-24,True,True,True,True,USABLE_READY,All 4 data components verified and available in GCS lake
CASE_20160701_0158,158,2016-07-01,2024-07-01,Monday,Friday,TRAIN,2016-06-30,2016-06-24,2016-06-17,2016-07-07,2016-07-14,2016-07-21,2016-07-28,True,True,True,True,USABLE_READY,All 4 data components verified and available in GCS lake
CASE_20160704_0159,159,2016-07-04,2024-07-04,Thursday,Monday,TRAIN,2016-07-03,2016-06-27,2016-06-20,2016-07-10,2016-07-17,2016-07-24,2016-07-31,True,True,True,True,USABLE_READY,All 4 data components verified and available in GCS lake
CASE_20160708_0160,160,2016-07-08,2024-07-08,Monday,Friday,TRAIN,2016-07-07,2016-07-01,2016-06-24,2016-07-14,2016-07-21,2016-07-28,2016-08-04,True,True,True,True,USABLE_READY,All 4 data components verified and available in GCS lake
CASE_20160711_0161,161,2016-07-11,2024-07-11,Thursday,Monday,TRAIN,2016-07-10,2016-07-04,2016-06-27,2016-07-17,2016-07-24,2016-07-31,2016-08-07,True,True,True,True,USABLE_READY,All 4 data components verified and available in GCS lake
CASE_20160715_0162,162,2016-07-15,2024-07-15,Monday,Friday,TRAIN,2016-07-14,2016-07-08,2016-07-01,2016-07-21,2016-07-28,2016-08-04,2016-08-11,True,True,True,True,USABLE_READY,All 4 data components verified and available in GCS lake
CASE_20160718_0163,163,2016-07-18,2024-07-18,Thursday,Monday,TRAIN,2016-07-17,2016-07-11,2016-07-04,2016-07-24,2016-07-31,2016-08-07,2016-08-14,True,True,True,True,USABLE_READY,All 4 data components verified and available in GCS lake
CASE_20160722_0164,164,2016-07-22,2024-07-22,Monday,Friday,TRAIN,2016-07-21,2016-07-15,2016-07-08,2016-07-28,2016-08-04,2016-08-11,2016-08-18,True,True,True,True,USABLE_READY,All 4 data components verified and available in GCS lake
CASE_20160725_0165,165,2016-07-25,2024-07-25,Thursday,Monday,TRAIN,2016-07-24,2016-07-18,2016-07-11,2016-07-31,2016-08-07,2016-08-14,2016-08-21,True,True,True,True,USABLE_READY,All 4 data components verified and available in GCS lake
CASE_20160729_0166,166,2016-07-29,2024-07-29,Monday,Friday,TRAIN,2016-07-28,2016-07-22,2016-07-15,2016-08-04,2016-08-11,2016-08-18,2016-08-25,True,True,True,True,USABLE_READY,All 4 data components verified and available in GCS lake
CASE_20160801_0167,167,2016-08-01,2024-08-01,Thursday,Monday,TRAIN,2016-07-31,2016-07-25,2016-07-18,2016-08-07,2016-08-14,2016-08-21,2016-08-28,True,True,True,True,USABLE_READY,All 4 data components verified and available in GCS lake
CASE_20160805_0168,168,2016-08-05,2024-08-05,Monday,Friday,TRAIN,2016-08-04,2016-07-29,2016-07-22,2016-08-11,2016-08-18,2016-08-25,2016-09-01,True,True,True,True,USABLE_READY,All 4 data components verified and available in GCS lake
CASE_20160808_0169,169,2016-08-08,2024-08-08,Thursday,Monday,TRAIN,2016-08-07,2016-08-01,2016-07-25,2016-08-14,2016-08-21,2016-08-28,2016-09-04,True,True,True,True,USABLE_READY,All 4 data components verified and available in GCS lake
CASE_20160812_0170,170,2016-08-12,2024-08-12,Monday,Friday,TRAIN,2016-08-11,2016-08-05,2016-07-29,2016-08-18,2016-08-25,2016-09-01,2016-09-08,True,True,True,True,USABLE_READY,All 4 data components verified and available in GCS lake
CASE_20160815_0171,171,2016-08-15,2024-08-15,Thursday,Monday,TRAIN,2016-08-14,2016-08-08,2016-08-01,2016-08-21,2016-08-28,2016-09-04,2016-09-11,True,True,True,True,USABLE_READY,All 4 data components verified and available in GCS lake
CASE_20160819_0172,172,2016-08-19,2024-08-19,Monday,Friday,TRAIN,2016-08-18,2016-08-12,2016-08-05,2016-08-25,2016-09-01,2016-09-08,2016-09-15,True,True,True,True,USABLE_READY,All 4 data components verified and available in GCS lake
CASE_20160822_0173,173,2016-08-22,2024-08-22,Thursday,Monday,TRAIN,2016-08-21,2016-08-15,2016-08-08,2016-08-28,2016-09-04,2016-09-11,2016-09-18,True,True,True,True,USABLE_READY,All 4 data components verified and available in GCS lake
CASE_20160826_0174,174,2016-08-26,2024-08-26,Monday,Friday,TRAIN,2016-08-25,2016-08-19,2016-08-12,2016-09-01,2016-09-08,2016-09-15,2016-09-22,True,True,True,True,USABLE_READY,All 4 data components verified and available in GCS lake
CASE_20160829_0175,175,2016-08-29,2024-08-29,Thursday,Monday,TRAIN,2016-08-28,2016-08-22,2016-08-15,2016-09-04,2016-09-11,2016-09-18,2016-09-25,True,True,True,True,USABLE_READY,All 4 data components verified and available in GCS lake
CASE_20160902_0176,176,2016-09-02,2024-09-02,Monday,Friday,TRAIN,2016-09-01,2016-08-26,2016-08-19,2016-09-08,2016-09-15,2016-09-22,2016-09-29,True,True,True,True,USABLE_READY,All 4 data components verified and available in GCS lake
CASE_20160905_0177,177,2016-09-05,2024-09-05,Thursday,Monday,TRAIN,2016-09-04,2016-08-29,2016-08-22,2016-09-11,2016-09-18,2016-09-25,2016-10-02,True,True,True,True,USABLE_READY,All 4 data components verified and available in GCS lake
CASE_20160909_0178,178,2016-09-09,2024-09-09,Monday,Friday,TRAIN,2016-09-08,2016-09-02,2016-08-26,2016-09-15,2016-09-22,2016-09-29,2016-10-06,True,True,True,True,USABLE_READY,All 4 data components verified and available in GCS lake
CASE_20160912_0179,179,2016-09-12,2024-09-12,Thursday,Monday,TRAIN,2016-09-11,2016-09-05,2016-08-29,2016-09-18,2016-09-25,2016-10-02,2016-10-09,True,True,True,True,USABLE_READY,All 4 data components verified and available in GCS lake
CASE_20160916_0180,180,2016-09-16,2024-09-16,Monday,Friday,TRAIN,2016-09-15,2016-09-09,2016-09-02,2016-09-22,2016-09-29,2016-10-06,2016-10-13,True,True,True,True,USABLE_READY,All 4 data components verified and available in GCS lake
CASE_20160919_0181,181,2016-09-19,2024-09-19,Thursday,Monday,TRAIN,2016-09-18,2016-09-12,2016-09-05,2016-09-25,2016-10-02,2016-10-09,2016-10-16,True,True,True,True,USABLE_READY,All 4 data components verified and available in GCS lake
CASE_20160923_0182,182,2016-09-23,2024-09-23,Monday,Friday,TRAIN,2016-09-22,2016-09-16,2016-09-09,2016-09-29,2016-10-06,2016-10-13,2016-10-20,True,True,True,True,USABLE_READY,All 4 data components verified and available in GCS lake
CASE_20160926_0183,183,2016-09-26,2024-09-26,Thursday,Monday,TRAIN,2016-09-25,2016-09-19,2016-09-12,2016-10-02,2016-10-09,2016-10-16,2016-10-23,True,True,True,True,USABLE_READY,All 4 data components verified and available in GCS lake
CASE_20160930_0184,184,2016-09-30,2024-09-30,Monday,Friday,TRAIN,2016-09-29,2016-09-23,2016-09-16,2016-10-06,2016-10-13,2016-10-20,2016-10-27,True,True,True,True,USABLE_READY,All 4 data components verified and available in GCS lake
CASE_20161003_0185,185,2016-10-03,2024-10-03,Thursday,Monday,TRAIN,2016-10-02,2016-09-26,2016-09-19,2016-10-09,2016-10-16,2016-10-23,2016-10-30,True,True,True,True,USABLE_READY,All 4 data components verified and available in GCS lake
CASE_20161007_0186,186,2016-10-07,2024-10-07,Monday,Friday,TRAIN,2016-10-06,2016-09-30,2016-09-23,2016-10-13,2016-10-20,2016-10-27,2016-11-03,True,True,True,True,USABLE_READY,All 4 data components verified and available in GCS lake
CASE_20161010_0187,187,2016-10-10,2024-10-10,Thursday,Monday,TRAIN,2016-10-09,2016-10-03,2016-09-26,2016-10-16,2016-10-23,2016-10-30,2016-11-06,True,True,True,True,USABLE_READY,All 4 data components verified and available in GCS lake
CASE_20161014_0188,188,2016-10-14,2024-10-14,Monday,Friday,TRAIN,2016-10-13,2016-10-07,2016-09-30,2016-10-20,2016-10-27,2016-11-03,2016-11-10,True,True,True,True,USABLE_READY,All 4 data components verified and available in GCS lake
CASE_20161017_0189,189,2016-10-17,2024-10-17,Thursday,Monday,TRAIN,2016-10-16,2016-10-10,2016-10-03,2016-10-23,2016-10-30,2016-11-06,2016-11-13,True,True,True,True,USABLE_READY,All 4 data components verified and available in GCS lake
CASE_20161021_0190,190,2016-10-21,2024-10-21,Monday,Friday,TRAIN,2016-10-20,2016-10-14,2016-10-07,2016-10-27,2016-11-03,2016-11-10,2016-11-17,True,True,True,True,USABLE_READY,All 4 data components verified and available in GCS lake
