case_id,issue_date,split,category,status,reason,ecmwf_mars_error
CASE_20160321_0129,2016-03-21,TRAIN,USABLE_AVAILABLE,USABLE_AVAILABLE,"Verified complete across all 4 input streams (RZSM lags, ERA5 atm, S2S CF/PF GRIBs, Ground Truth)",NONE
CASE_20160325_0130,2016-03-25,TRAIN,USABLE_AVAILABLE,USABLE_AVAILABLE,"Verified complete across all 4 input streams (RZSM lags, ERA5 atm, S2S CF/PF GRIBs, Ground Truth)",NONE
CASE_20160328_0131,2016-03-28,TRAIN,USABLE_AVAILABLE,USABLE_AVAILABLE,"Verified complete across all 4 input streams (RZSM lags, ERA5 atm, S2S CF/PF GRIBs, Ground Truth)",NONE
CASE_20160401_0132,2016-04-01,TRAIN,USABLE_AVAILABLE,USABLE_AVAILABLE,"Verified complete across all 4 input streams (RZSM lags, ERA5 atm, S2S CF/PF GRIBs, Ground Truth)",NONE
CASE_20160404_0133,2016-04-04,TRAIN,USABLE_AVAILABLE,USABLE_AVAILABLE,"Verified complete across all 4 input streams (RZSM lags, ERA5 atm, S2S CF/PF GRIBs, Ground Truth)",NONE
CASE_20160408_0134,2016-04-08,TRAIN,USABLE_AVAILABLE,USABLE_AVAILABLE,"Verified complete across all 4 input streams (RZSM lags, ERA5 atm, S2S CF/PF GRIBs, Ground Truth)",NONE
CASE_20160411_0135,2016-04-11,TRAIN,USABLE_AVAILABLE,USABLE_AVAILABLE,"Verified complete across all 4 input streams (RZSM lags, ERA5 atm, S2S CF/PF GRIBs, Ground Truth)",NONE
CASE_20160415_0136,2016-04-15,TRAIN,USABLE_AVAILABLE,USABLE_AVAILABLE,"Verified complete across all 4 input streams (RZSM lags, ERA5 atm, S2S CF/PF GRIBs, Ground Truth)",NONE
CASE_20160418_0137,2016-04-18,TRAIN,USABLE_AVAILABLE,USABLE_AVAILABLE,"Verified complete across all 4 input streams (RZSM lags, ERA5 atm, S2S CF/PF GRIBs, Ground Truth)",NONE
CASE_20160422_0138,2016-04-22,TRAIN,USABLE_AVAILABLE,USABLE_AVAILABLE,"Verified complete across all 4 input streams (RZSM lags, ERA5 atm, S2S CF/PF GRIBs, Ground Truth)",NONE
CASE_20160425_0139,2016-04-25,TRAIN,USABLE_AVAILABLE,USABLE_AVAILABLE,"Verified complete across all 4 input streams (RZSM lags, ERA5 atm, S2S CF/PF GRIBs, Ground Truth)",NONE
CASE_20160429_0140,2016-04-29,TRAIN,USABLE_AVAILABLE,USABLE_AVAILABLE,"Verified complete across all 4 input streams (RZSM lags, ERA5 atm, S2S CF/PF GRIBs, Ground Truth)",NONE
CASE_20160502_0141,2016-05-02,TRAIN,USABLE_AVAILABLE,USABLE_AVAILABLE,"Verified complete across all 4 input streams (RZSM lags, ERA5 atm, S2S CF/PF GRIBs, Ground Truth)",NONE
CASE_20160506_0142,2016-05-06,TRAIN,USABLE_AVAILABLE,USABLE_AVAILABLE,"Verified complete across all 4 input streams (RZSM lags, ERA5 atm, S2S CF/PF GRIBs, Ground Truth)",NONE
CASE_20160509_0143,2016-05-09,TRAIN,USABLE_AVAILABLE,USABLE_AVAILABLE,"Verified complete across all 4 input streams (RZSM lags, ERA5 atm, S2S CF/PF GRIBs, Ground Truth)",NONE
CASE_20160513_0144,2016-05-13,TRAIN,USABLE_AVAILABLE,USABLE_AVAILABLE,"Verified complete across all 4 input streams (RZSM lags, ERA5 atm, S2S CF/PF GRIBs, Ground Truth)",NONE
CASE_20160516_0145,2016-05-16,TRAIN,USABLE_AVAILABLE,USABLE_AVAILABLE,"Verified complete across all 4 input streams (RZSM lags, ERA5 atm, S2S CF/PF GRIBs, Ground Truth)",NONE
CASE_20160520_0146,2016-05-20,TRAIN,USABLE_AVAILABLE,USABLE_AVAILABLE,"Verified complete across all 4 input streams (RZSM lags, ERA5 atm, S2S CF/PF GRIBs, Ground Truth)",NONE
CASE_20160523_0147,2016-05-23,TRAIN,USABLE_AVAILABLE,USABLE_AVAILABLE,"Verified complete across all 4 input streams (RZSM lags, ERA5 atm, S2S CF/PF GRIBs, Ground Truth)",NONE
CASE_20160527_0148,2016-05-27,TRAIN,USABLE_AVAILABLE,USABLE_AVAILABLE,"Verified complete across all 4 input streams (RZSM lags, ERA5 atm, S2S CF/PF GRIBs, Ground Truth)",NONE
CASE_20160530_0149,2016-05-30,TRAIN,USABLE_AVAILABLE,USABLE_AVAILABLE,"Verified complete across all 4 input streams (RZSM lags, ERA5 atm, S2S CF/PF GRIBs, Ground Truth)",NONE
CASE_20160603_0150,2016-06-03,TRAIN,USABLE_AVAILABLE,USABLE_AVAILABLE,"Verified complete across all 4 input streams (RZSM lags, ERA5 atm, S2S CF/PF GRIBs, Ground Truth)",NONE
CASE_20160606_0151,2016-06-06,TRAIN,USABLE_AVAILABLE,USABLE_AVAILABLE,"Verified complete across all 4 input streams (RZSM lags, ERA5 atm, S2S CF/PF GRIBs, Ground Truth)",NONE
CASE_20160610_0152,2016-06-10,TRAIN,USABLE_AVAILABLE,USABLE_AVAILABLE,"Verified complete across all 4 input streams (RZSM lags, ERA5 atm, S2S CF/PF GRIBs, Ground Truth)",NONE
CASE_20160613_0153,2016-06-13,TRAIN,USABLE_AVAILABLE,USABLE_AVAILABLE,"Verified complete across all 4 input streams (RZSM lags, ERA5 atm, S2S CF/PF GRIBs, Ground Truth)",NONE
CASE_20160617_0154,2016-06-17,TRAIN,USABLE_AVAILABLE,USABLE_AVAILABLE,"Verified complete across all 4 input streams (RZSM lags, ERA5 atm, S2S CF/PF GRIBs, Ground Truth)",NONE
CASE_20160620_0155,2016-06-20,TRAIN,USABLE_AVAILABLE,USABLE_AVAILABLE,"Verified complete across all 4 input streams (RZSM lags, ERA5 atm, S2S CF/PF GRIBs, Ground Truth)",NONE
CASE_20160624_0156,2016-06-24,TRAIN,USABLE_AVAILABLE,USABLE_AVAILABLE,"Verified complete across all 4 input streams (RZSM lags, ERA5 atm, S2S CF/PF GRIBs, Ground Truth)",NONE
CASE_20160627_0157,2016-06-27,TRAIN,USABLE_AVAILABLE,USABLE_AVAILABLE,"Verified complete across all 4 input streams (RZSM lags, ERA5 atm, S2S CF/PF GRIBs, Ground Truth)",NONE
CASE_20160701_0158,2016-07-01,TRAIN,USABLE_AVAILABLE,USABLE_AVAILABLE,"Verified complete across all 4 input streams (RZSM lags, ERA5 atm, S2S CF/PF GRIBs, Ground Truth)",NONE
CASE_20160704_0159,2016-07-04,TRAIN,USABLE_AVAILABLE,USABLE_AVAILABLE,"Verified complete across all 4 input streams (RZSM lags, ERA5 atm, S2S CF/PF GRIBs, Ground Truth)",NONE
CASE_20160708_0160,2016-07-08,TRAIN,USABLE_AVAILABLE,USABLE_AVAILABLE,"Verified complete across all 4 input streams (RZSM lags, ERA5 atm, S2S CF/PF GRIBs, Ground Truth)",NONE
CASE_20160711_0161,2016-07-11,TRAIN,USABLE_AVAILABLE,USABLE_AVAILABLE,"Verified complete across all 4 input streams (RZSM lags, ERA5 atm, S2S CF/PF GRIBs, Ground Truth)",NONE
CASE_20160715_0162,2016-07-15,TRAIN,USABLE_AVAILABLE,USABLE_AVAILABLE,"Verified complete across all 4 input streams (RZSM lags, ERA5 atm, S2S CF/PF GRIBs, Ground Truth)",NONE
CASE_20160718_0163,2016-07-18,TRAIN,USABLE_AVAILABLE,USABLE_AVAILABLE,"Verified complete across all 4 input streams (RZSM lags, ERA5 atm, S2S CF/PF GRIBs, Ground Truth)",NONE
CASE_20160722_0164,2016-07-22,TRAIN,USABLE_AVAILABLE,USABLE_AVAILABLE,"Verified complete across all 4 input streams (RZSM lags, ERA5 atm, S2S CF/PF GRIBs, Ground Truth)",NONE
CASE_20160725_0165,2016-07-25,TRAIN,USABLE_AVAILABLE,USABLE_AVAILABLE,"Verified complete across all 4 input streams (RZSM lags, ERA5 atm, S2S CF/PF GRIBs, Ground Truth)",NONE
CASE_20160729_0166,2016-07-29,TRAIN,USABLE_AVAILABLE,USABLE_AVAILABLE,"Verified complete across all 4 input streams (RZSM lags, ERA5 atm, S2S CF/PF GRIBs, Ground Truth)",NONE
CASE_20160801_0167,2016-08-01,TRAIN,USABLE_AVAILABLE,USABLE_AVAILABLE,"Verified complete across all 4 input streams (RZSM lags, ERA5 atm, S2S CF/PF GRIBs, Ground Truth)",NONE
CASE_20160805_0168,2016-08-05,TRAIN,USABLE_AVAILABLE,USABLE_AVAILABLE,"Verified complete across all 4 input streams (RZSM lags, ERA5 atm, S2S CF/PF GRIBs, Ground Truth)",NONE
CASE_20160808_0169,2016-08-08,TRAIN,USABLE_AVAILABLE,USABLE_AVAILABLE,"Verified complete across all 4 input streams (RZSM lags, ERA5 atm, S2S CF/PF GRIBs, Ground Truth)",NONE
CASE_20160812_0170,2016-08-12,TRAIN,USABLE_AVAILABLE,USABLE_AVAILABLE,"Verified complete across all 4 input streams (RZSM lags, ERA5 atm, S2S CF/PF GRIBs, Ground Truth)",NONE
CASE_20160815_0171,2016-08-15,TRAIN,USABLE_AVAILABLE,USABLE_AVAILABLE,"Verified complete across all 4 input streams (RZSM lags, ERA5 atm, S2S CF/PF GRIBs, Ground Truth)",NONE
CASE_20160819_0172,2016-08-19,TRAIN,USABLE_AVAILABLE,USABLE_AVAILABLE,"Verified complete across all 4 input streams (RZSM lags, ERA5 atm, S2S CF/PF GRIBs, Ground Truth)",NONE
CASE_20160822_0173,2016-08-22,TRAIN,USABLE_AVAILABLE,USABLE_AVAILABLE,"Verified complete across all 4 input streams (RZSM lags, ERA5 atm, S2S CF/PF GRIBs, Ground Truth)",NONE
CASE_20160826_0174,2016-08-26,TRAIN,USABLE_AVAILABLE,USABLE_AVAILABLE,"Verified complete across all 4 input streams (RZSM lags, ERA5 atm, S2S CF/PF GRIBs, Ground Truth)",NONE
CASE_20160829_0175,2016-08-29,TRAIN,USABLE_AVAILABLE,USABLE_AVAILABLE,"Verified complete across all 4 input streams (RZSM lags, ERA5 atm, S2S CF/PF GRIBs, Ground Truth)",NONE
CASE_20160902_0176,2016-09-02,TRAIN,USABLE_AVAILABLE,USABLE_AVAILABLE,"Verified complete across all 4 input streams (RZSM lags, ERA5 atm, S2S CF/PF GRIBs, Ground Truth)",NONE
CASE_20160905_0177,2016-09-05,TRAIN,USABLE_AVAILABLE,USABLE_AVAILABLE,"Verified complete across all 4 input streams (RZSM lags, ERA5 atm, S2S CF/PF GRIBs, Ground Truth)",NONE
CASE_20160909_0178,2016-09-09,TRAIN,USABLE_AVAILABLE,USABLE_AVAILABLE,"Verified complete across all 4 input streams (RZSM lags, ERA5 atm, S2S CF/PF GRIBs, Ground Truth)",NONE
CASE_20160912_0179,2016-09-12,TRAIN,USABLE_AVAILABLE,USABLE_AVAILABLE,"Verified complete across all 4 input streams (RZSM lags, ERA5 atm, S2S CF/PF GRIBs, Ground Truth)",NONE
CASE_20160916_0180,2016-09-16,TRAIN,USABLE_AVAILABLE,USABLE_AVAILABLE,"Verified complete across all 4 input streams (RZSM lags, ERA5 atm, S2S CF/PF GRIBs, Ground Truth)",NONE
CASE_20160919_0181,2016-09-19,TRAIN,USABLE_AVAILABLE,USABLE_AVAILABLE,"Verified complete across all 4 input streams (RZSM lags, ERA5 atm, S2S CF/PF GRIBs, Ground Truth)",NONE
CASE_20160923_0182,2016-09-23,TRAIN,USABLE_AVAILABLE,USABLE_AVAILABLE,"Verified complete across all 4 input streams (RZSM lags, ERA5 atm, S2S CF/PF GRIBs, Ground Truth)",NONE
CASE_20160926_0183,2016-09-26,TRAIN,USABLE_AVAILABLE,USABLE_AVAILABLE,"Verified complete across all 4 input streams (RZSM lags, ERA5 atm, S2S CF/PF GRIBs, Ground Truth)",NONE
CASE_20160930_0184,2016-09-30,TRAIN,USABLE_AVAILABLE,USABLE_AVAILABLE,"Verified complete across all 4 input streams (RZSM lags, ERA5 atm, S2S CF/PF GRIBs, Ground Truth)",NONE
CASE_20161003_0185,2016-10-03,TRAIN,USABLE_AVAILABLE,USABLE_AVAILABLE,"Verified complete across all 4 input streams (RZSM lags, ERA5 atm, S2S CF/PF GRIBs, Ground Truth)",NONE
CASE_20161007_0186,2016-10-07,TRAIN,USABLE_AVAILABLE,USABLE_AVAILABLE,"Verified complete across all 4 input streams (RZSM lags, ERA5 atm, S2S CF/PF GRIBs, Ground Truth)",NONE
CASE_20161010_0187,2016-10-10,TRAIN,USABLE_AVAILABLE,USABLE_AVAILABLE,"Verified complete across all 4 input streams (RZSM lags, ERA5 atm, S2S CF/PF GRIBs, Ground Truth)",NONE
CASE_20161014_0188,2016-10-14,TRAIN,USABLE_AVAILABLE,USABLE_AVAILABLE,"Verified complete across all 4 input streams (RZSM lags, ERA5 atm, S2S CF/PF GRIBs, Ground Truth)",NONE
CASE_20161017_0189,2016-10-17,TRAIN,USABLE_AVAILABLE,USABLE_AVAILABLE,"Verified complete across all 4 input streams (RZSM lags, ERA5 atm, S2S CF/PF GRIBs, Ground Truth)",NONE
CASE_20161021_0190,2016-10-21,TRAIN,USABLE_AVAILABLE,USABLE_AVAILABLE,"Verified complete across all 4 input streams (RZSM lags, ERA5 atm, S2S CF/PF GRIBs, Ground Truth)",NONE
CASE_20161024_0191,2016-10-24,TRAIN,USABLE_AVAILABLE,USABLE_AVAILABLE,"Verified complete across all 4 input streams (RZSM lags, ERA5 atm, S2S CF/PF GRIBs, Ground Truth)",NONE
CASE_20161028_0192,2016-10-28,TRAIN,USABLE_AVAILABLE,USABLE_AVAILABLE,"Verified complete across all 4 input streams (RZSM lags, ERA5 atm, S2S CF/PF GRIBs, Ground Truth)",NONE
CASE_20161031_0193,2016-10-31,TRAIN,USABLE_AVAILABLE,USABLE_AVAILABLE,"Verified complete across all 4 input streams (RZSM lags, ERA5 atm, S2S CF/PF GRIBs, Ground Truth)",NONE
CASE_20161104_0194,2016-11-04,TRAIN,USABLE_AVAILABLE,USABLE_AVAILABLE,"Verified complete across all 4 input streams (RZSM lags, ERA5 atm, S2S CF/PF GRIBs, Ground Truth)",NONE
CASE_20161107_0195,2016-11-07,TRAIN,USABLE_AVAILABLE,USABLE_AVAILABLE,"Verified complete across all 4 input streams (RZSM lags, ERA5 atm, S2S CF/PF GRIBs, Ground Truth)",NONE
CASE_20161111_0196,2016-11-11,TRAIN,USABLE_AVAILABLE,USABLE_AVAILABLE,"Verified complete across all 4 input streams (RZSM lags, ERA5 atm, S2S CF/PF GRIBs, Ground Truth)",NONE
CASE_20161114_0197,2016-11-14,TRAIN,PROVIDER_UNAVAILABLE_MARS_NO_DATA,PROVIDER_UNAVAILABLE_MARS_NO_DATA,ECMWF CY48R1 late-year reforecast archive operates on bi-weekly alternating schedule in Nov/Dec (MARS returned MarsNoDataError),MarsNoDataError
CASE_20161118_0198,2016-11-18,TRAIN,PROVIDER_UNAVAILABLE_MARS_NO_DATA,PROVIDER_UNAVAILABLE_MARS_NO_DATA,ECMWF CY48R1 late-year reforecast archive operates on bi-weekly alternating schedule in Nov/Dec (MARS returned MarsNoDataError),MarsNoDataError
CASE_20161121_0199,2016-11-21,TRAIN,USABLE_AVAILABLE,USABLE_AVAILABLE,"Verified complete across all 4 input streams (RZSM lags, ERA5 atm, S2S CF/PF GRIBs, Ground Truth)",NONE
CASE_20161125_0200,2016-11-25,TRAIN,USABLE_AVAILABLE,USABLE_AVAILABLE,"Verified complete across all 4 input streams (RZSM lags, ERA5 atm, S2S CF/PF GRIBs, Ground Truth)",NONE
CASE_20161128_0201,2016-11-28,TRAIN,PROVIDER_UNAVAILABLE_MARS_NO_DATA,PROVIDER_UNAVAILABLE_MARS_NO_DATA,ECMWF CY48R1 late-year reforecast archive operates on bi-weekly alternating schedule in Nov/Dec (MARS returned MarsNoDataError),MarsNoDataError
CASE_20161202_0202,2016-12-02,TRAIN,PROVIDER_UNAVAILABLE_MARS_NO_DATA,PROVIDER_UNAVAILABLE_MARS_NO_DATA,ECMWF CY48R1 late-year reforecast archive operates on bi-weekly alternating schedule in Nov/Dec (MARS returned MarsNoDataError),MarsNoDataError
CASE_20161205_0203,2016-12-05,TRAIN,USABLE_AVAILABLE,USABLE_AVAILABLE,"Verified complete across all 4 input streams (RZSM lags, ERA5 atm, S2S CF/PF GRIBs, Ground Truth)",NONE
CASE_20161209_0204,2016-12-09,TRAIN,USABLE_AVAILABLE,USABLE_AVAILABLE,"Verified complete across all 4 input streams (RZSM lags, ERA5 atm, S2S CF/PF GRIBs, Ground Truth)",NONE
CASE_20161212_0205,2016-12-12,TRAIN,PROVIDER_UNAVAILABLE_MARS_NO_DATA,PROVIDER_UNAVAILABLE_MARS_NO_DATA,ECMWF CY48R1 late-year reforecast archive operates on bi-weekly alternating schedule in Nov/Dec (MARS returned MarsNoDataError),MarsNoDataError
CASE_20161216_0206,2016-12-16,TRAIN,PROVIDER_UNAVAILABLE_MARS_NO_DATA,PROVIDER_UNAVAILABLE_MARS_NO_DATA,ECMWF CY48R1 late-year reforecast archive operates on bi-weekly alternating schedule in Nov/Dec (MARS returned MarsNoDataError),MarsNoDataError
CASE_20161219_0207,2016-12-19,TRAIN,USABLE_AVAILABLE,USABLE_AVAILABLE,"Verified complete across all 4 input streams (RZSM lags, ERA5 atm, S2S CF/PF GRIBs, Ground Truth)",NONE
CASE_20161223_0208,2016-12-23,TRAIN,USABLE_AVAILABLE,USABLE_AVAILABLE,"Verified complete across all 4 input streams (RZSM lags, ERA5 atm, S2S CF/PF GRIBs, Ground Truth)",NONE
CASE_20161226_0209,2016-12-26,TRAIN,PROVIDER_UNAVAILABLE_MARS_NO_DATA,PROVIDER_UNAVAILABLE_MARS_NO_DATA,ECMWF CY48R1 late-year reforecast archive operates on bi-weekly alternating schedule in Nov/Dec (MARS returned MarsNoDataError),MarsNoDataError
CASE_20161230_0210,2016-12-30,TRAIN,PROVIDER_UNAVAILABLE_MARS_NO_DATA,PROVIDER_UNAVAILABLE_MARS_NO_DATA,ECMWF CY48R1 late-year reforecast archive operates on bi-weekly alternating schedule in Nov/Dec (MARS returned MarsNoDataError),MarsNoDataError
CASE_20170101_0211,2017-01-01,TRAIN,USABLE_AVAILABLE,USABLE_AVAILABLE,"Verified complete across all 4 input streams (RZSM lags, ERA5 atm, S2S CF/PF GRIBs, Ground Truth)",NONE
CASE_20170104_0212,2017-01-04,TRAIN,USABLE_AVAILABLE,USABLE_AVAILABLE,"Verified complete across all 4 input streams (RZSM lags, ERA5 atm, S2S CF/PF GRIBs, Ground Truth)",NONE
CASE_20170108_0213,2017-01-08,TRAIN,USABLE_AVAILABLE,USABLE_AVAILABLE,"Verified complete across all 4 input streams (RZSM lags, ERA5 atm, S2S CF/PF GRIBs, Ground Truth)",NONE
CASE_20170111_0214,2017-01-11,TRAIN,USABLE_AVAILABLE,USABLE_AVAILABLE,"Verified complete across all 4 input streams (RZSM lags, ERA5 atm, S2S CF/PF GRIBs, Ground Truth)",NONE
CASE_20170115_0215,2017-01-15,TRAIN,USABLE_AVAILABLE,USABLE_AVAILABLE,"Verified complete across all 4 input streams (RZSM lags, ERA5 atm, S2S CF/PF GRIBs, Ground Truth)",NONE
CASE_20170118_0216,2017-01-18,TRAIN,USABLE_AVAILABLE,USABLE_AVAILABLE,"Verified complete across all 4 input streams (RZSM lags, ERA5 atm, S2S CF/PF GRIBs, Ground Truth)",NONE
CASE_20170122_0217,2017-01-22,TRAIN,USABLE_AVAILABLE,USABLE_AVAILABLE,"Verified complete across all 4 input streams (RZSM lags, ERA5 atm, S2S CF/PF GRIBs, Ground Truth)",NONE
CASE_20170125_0218,2017-01-25,TRAIN,USABLE_AVAILABLE,USABLE_AVAILABLE,"Verified complete across all 4 input streams (RZSM lags, ERA5 atm, S2S CF/PF GRIBs, Ground Truth)",NONE
CASE_20170129_0219,2017-01-29,TRAIN,USABLE_AVAILABLE,USABLE_AVAILABLE,"Verified complete across all 4 input streams (RZSM lags, ERA5 atm, S2S CF/PF GRIBs, Ground Truth)",NONE
CASE_20170201_0220,2017-02-01,TRAIN,USABLE_AVAILABLE,USABLE_AVAILABLE,"Verified complete across all 4 input streams (RZSM lags, ERA5 atm, S2S CF/PF GRIBs, Ground Truth)",NONE
CASE_20170205_0221,2017-02-05,TRAIN,USABLE_AVAILABLE,USABLE_AVAILABLE,"Verified complete across all 4 input streams (RZSM lags, ERA5 atm, S2S CF/PF GRIBs, Ground Truth)",NONE
CASE_20170208_0222,2017-02-08,TRAIN,USABLE_AVAILABLE,USABLE_AVAILABLE,"Verified complete across all 4 input streams (RZSM lags, ERA5 atm, S2S CF/PF GRIBs, Ground Truth)",NONE
CASE_20170212_0223,2017-02-12,TRAIN,USABLE_AVAILABLE,USABLE_AVAILABLE,"Verified complete across all 4 input streams (RZSM lags, ERA5 atm, S2S CF/PF GRIBs, Ground Truth)",NONE
CASE_20170215_0224,2017-02-15,TRAIN,USABLE_AVAILABLE,USABLE_AVAILABLE,"Verified complete across all 4 input streams (RZSM lags, ERA5 atm, S2S CF/PF GRIBs, Ground Truth)",NONE
CASE_20170219_0225,2017-02-19,TRAIN,USABLE_AVAILABLE,USABLE_AVAILABLE,"Verified complete across all 4 input streams (RZSM lags, ERA5 atm, S2S CF/PF GRIBs, Ground Truth)",NONE
CASE_20170222_0226,2017-02-22,TRAIN,USABLE_AVAILABLE,USABLE_AVAILABLE,"Verified complete across all 4 input streams (RZSM lags, ERA5 atm, S2S CF/PF GRIBs, Ground Truth)",NONE
CASE_20170226_0227,2017-02-26,TRAIN,USABLE_AVAILABLE,USABLE_AVAILABLE,"Verified complete across all 4 input streams (RZSM lags, ERA5 atm, S2S CF/PF GRIBs, Ground Truth)",NONE
CASE_20170228_0228,2017-02-28,TRAIN,USABLE_AVAILABLE,USABLE_AVAILABLE,"Verified complete across all 4 input streams (RZSM lags, ERA5 atm, S2S CF/PF GRIBs, Ground Truth)",NONE
CASE_20170304_0229,2017-03-04,TRAIN,USABLE_AVAILABLE,USABLE_AVAILABLE,"Verified complete across all 4 input streams (RZSM lags, ERA5 atm, S2S CF/PF GRIBs, Ground Truth)",NONE
CASE_20170307_0230,2017-03-07,TRAIN,USABLE_AVAILABLE,USABLE_AVAILABLE,"Verified complete across all 4 input streams (RZSM lags, ERA5 atm, S2S CF/PF GRIBs, Ground Truth)",NONE
CASE_20170311_0231,2017-03-11,TRAIN,USABLE_AVAILABLE,USABLE_AVAILABLE,"Verified complete across all 4 input streams (RZSM lags, ERA5 atm, S2S CF/PF GRIBs, Ground Truth)",NONE
CASE_20170314_0232,2017-03-14,TRAIN,USABLE_AVAILABLE,USABLE_AVAILABLE,"Verified complete across all 4 input streams (RZSM lags, ERA5 atm, S2S CF/PF GRIBs, Ground Truth)",NONE
CASE_20170318_0233,2017-03-18,TRAIN,USABLE_AVAILABLE,USABLE_AVAILABLE,"Verified complete across all 4 input streams (RZSM lags, ERA5 atm, S2S CF/PF GRIBs, Ground Truth)",NONE
CASE_20170321_0234,2017-03-21,TRAIN,USABLE_AVAILABLE,USABLE_AVAILABLE,"Verified complete across all 4 input streams (RZSM lags, ERA5 atm, S2S CF/PF GRIBs, Ground Truth)",NONE
CASE_20170325_0235,2017-03-25,TRAIN,USABLE_AVAILABLE,USABLE_AVAILABLE,"Verified complete across all 4 input streams (RZSM lags, ERA5 atm, S2S CF/PF GRIBs, Ground Truth)",NONE
CASE_20170328_0236,2017-03-28,TRAIN,USABLE_AVAILABLE,USABLE_AVAILABLE,"Verified complete across all 4 input streams (RZSM lags, ERA5 atm, S2S CF/PF GRIBs, Ground Truth)",NONE
CASE_20170401_0237,2017-04-01,TRAIN,USABLE_AVAILABLE,USABLE_AVAILABLE,"Verified complete across all 4 input streams (RZSM lags, ERA5 atm, S2S CF/PF GRIBs, Ground Truth)",NONE
CASE_20170404_0238,2017-04-04,TRAIN,USABLE_AVAILABLE,USABLE_AVAILABLE,"Verified complete across all 4 input streams (RZSM lags, ERA5 atm, S2S CF/PF GRIBs, Ground Truth)",NONE
CASE_20170408_0239,2017-04-08,TRAIN,USABLE_AVAILABLE,USABLE_AVAILABLE,"Verified complete across all 4 input streams (RZSM lags, ERA5 atm, S2S CF/PF GRIBs, Ground Truth)",NONE
CASE_20170411_0240,2017-04-11,TRAIN,USABLE_AVAILABLE,USABLE_AVAILABLE,"Verified complete across all 4 input streams (RZSM lags, ERA5 atm, S2S CF/PF GRIBs, Ground Truth)",NONE
CASE_20170415_0241,2017-04-15,TRAIN,USABLE_AVAILABLE,USABLE_AVAILABLE,"Verified complete across all 4 input streams (RZSM lags, ERA5 atm, S2S CF/PF GRIBs, Ground Truth)",NONE
CASE_20170418_0242,2017-04-18,TRAIN,USABLE_AVAILABLE,USABLE_AVAILABLE,"Verified complete across all 4 input streams (RZSM lags, ERA5 atm, S2S CF/PF GRIBs, Ground Truth)",NONE
CASE_20170422_0243,2017-04-22,TRAIN,USABLE_AVAILABLE,USABLE_AVAILABLE,"Verified complete across all 4 input streams (RZSM lags, ERA5 atm, S2S CF/PF GRIBs, Ground Truth)",NONE
CASE_20170425_0244,2017-04-25,TRAIN,USABLE_AVAILABLE,USABLE_AVAILABLE,"Verified complete across all 4 input streams (RZSM lags, ERA5 atm, S2S CF/PF GRIBs, Ground Truth)",NONE
CASE_20170429_0245,2017-04-29,TRAIN,USABLE_AVAILABLE,USABLE_AVAILABLE,"Verified complete across all 4 input streams (RZSM lags, ERA5 atm, S2S CF/PF GRIBs, Ground Truth)",NONE
CASE_20170502_0246,2017-05-02,TRAIN,USABLE_AVAILABLE,USABLE_AVAILABLE,"Verified complete across all 4 input streams (RZSM lags, ERA5 atm, S2S CF/PF GRIBs, Ground Truth)",NONE
CASE_20170506_0247,2017-05-06,TRAIN,USABLE_AVAILABLE,USABLE_AVAILABLE,"Verified complete across all 4 input streams (RZSM lags, ERA5 atm, S2S CF/PF GRIBs, Ground Truth)",NONE
CASE_20170509_0248,2017-05-09,TRAIN,USABLE_AVAILABLE,USABLE_AVAILABLE,"Verified complete across all 4 input streams (RZSM lags, ERA5 atm, S2S CF/PF GRIBs, Ground Truth)",NONE
CASE_20170513_0249,2017-05-13,TRAIN,USABLE_AVAILABLE,USABLE_AVAILABLE,"Verified complete across all 4 input streams (RZSM lags, ERA5 atm, S2S CF/PF GRIBs, Ground Truth)",NONE
CASE_20170516_0250,2017-05-16,TRAIN,USABLE_AVAILABLE,USABLE_AVAILABLE,"Verified complete across all 4 input streams (RZSM lags, ERA5 atm, S2S CF/PF GRIBs, Ground Truth)",NONE
